tweet_id,conversation_id,author_id,created_at,text
544358564484378624,544358564484378624,28785486,2014-12-15 05:09:30+00:00,Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - _http
692838430783332357,692838430783332357,14075928,2016-01-28 22:35:28+00:00,Nation's Dog Owners Demand To Know Who's A Good Boy _http _http
666190716448587776,666190716448587776,1564676498,2015-11-16 09:46:58+00:00,"WARNING
Syrian refugees hv arrived in NewOrlean &amp;they r here 2stay
Ur funds r being well invested in one-way tickets
_http"
672488384695279616,672488384695279616,537904539,2015-12-03 18:51:39+00:00,"Reagan (11 mass shootings)
Bush Sr (12 mass shootings)
Clinton (23 mass shootings)
Bush Jr (16 mass shootings)
Obama (162 mass shootings)"
693606934050684928,693606934050684928,2883841,2016-01-31 01:29:14+00:00,Looking at Eddie Redmayne looking at Alicia Vikander is making us all kinds of emotional. #SAGAwards _http
693844030589902848,693844030589902848,2367911,2016-01-31 17:11:22+00:00,@user learned the hard way to not mess with @user: _http _http
672513234419638273,672513234419638273,28785486,2015-12-03 20:30:24+00:00,"""Thoughts and prayers are not enough."" Pres. Obama speaks on mass shootings over the years: _http
_http"
682999206290829312,682999206290829312,717313,2016-01-01 18:57:54+00:00,Underrated Person of the Year 2015 candidate—the Prime Minister of Singapore _http _http
714755546285477888,714755546285477888,362144301,2016-03-29 10:06:16+00:00,"Donald SpunkTrumpet's former communications director Stephanie Cegielski has resigned and written this - 
_http"
763964234774347776,763964234774347776,16184358,2016-08-12 05:04:01+00:00,"@user  donates $250,000 to Black Lives Matter _http Via @user _http"
723504069814444033,723504069814444033,111556701,2016-04-22 13:29:46+00:00,Purple reign! Landmarks light up for Prince after his sudden death 💜 #PrinceRIP _http
674301413040758785,674301413040758785,2097571,2015-12-08 18:55:59+00:00,"@user: @user Muslim comment ""disqualifies"" him from presidency _http _http"
616765822095261700,616765822095261700,17471979,2015-07-03 00:30:05+00:00,A crow tries to fight an eagle—gets a free ride instead: _http
724044187113512960,724044187113512960,16211434,2016-04-24 01:16:00+00:00,Niagara Falls turned purple on the day Prince died: _http _http
693181857261719553,693181857261719553,2557521,2016-01-29 21:20:08+00:00,NFL: Diagnosed concussions rose by nearly 32 percent this season. _http _http
693555965019492352,693555965019492352,428333,2016-01-30 22:06:42+00:00,Denver medical center on lockdown; 9 at hospitals after deadly incident at Denver Coliseum _http _http
723511860516016128,723511860516016128,23995748,2016-04-22 14:00:44+00:00,All in purple: Memorials and landmarks across the globe honor #Prince after his death. _http _http
614594259900080128,614594259900080128,1917731,2015-06-27 00:41:04+00:00,"WATCH LIVE: As sun goes down, White House lights up rainbow colors to celebrate SCOTUS ruling _http _http"
656830586577883136,656830586577883136,28785486,2015-10-21 13:53:09+00:00,Happy #BackToTheFuture Day! How did 'Back to the Future: Part II' score on 2015 predictions? _http _http
631388553801564160,631388553801564160,2837996969,2015-08-12 08:55:36+00:00,Did A Real Life 'Fallen Angel' Just Fall From The Sky In London? _http
690650123358093312,690650123358093312,5402612,2016-01-22 21:39:55+00:00,"Google agrees to pay £130m in back taxes after ""open audit"" of its accounts by UK tax authorities _http"
638050997340893184,638050997340893184,759251,2015-08-30 18:09:46+00:00,"In celebrity death hoax news, James Earl Jones is not dead. _http _http"
693315824132685824,693315824132685824,16374678,2016-01-30 06:12:28+00:00,#Quasimodo: Dog with short spine has big heart _http _http
714560810266132480,714560810266132480,14749383,2016-03-28 21:12:27+00:00,"Letter to Trump Voters from His Top Strategist-Turned-Defector - I don’t know if this is real, but it’s believable. _http"
763896522790440960,763896522790440960,72882689,2016-08-12 00:34:58+00:00,Layton Police Officer Hospitalized After Subway Worker Serves Him Meth and THC in His Drink (VIDEO)   _http
656825206045020160,656825206045020160,15012486,2015-10-21 13:31:47+00:00,"#BackToTheFuture fans, it's October 21, 2015 — the future is finally here! _http _http"
693771953648373760,693771953648373760,5988062,2016-01-31 12:24:58+00:00,"In China, 77% of jobs are threatened by automation _http _http"
742114513726623744,742114513726623744,14294848,2016-06-12 22:01:02+00:00,A tweet from @user about the #Orlando shooting: _http _http
604642913188872192,604642913188872192,1122192223,2015-05-30 13:37:58+00:00,Florida Man Sips Bud Light as He Walks Down Street in Only Shirt and Shoes; Says He Lost Pants and Underwear at Beach _http
613023744454475776,613023744454475776,13850422,2015-06-22 16:40:24+00:00,First black female GOP @user returning donations from alleged white supremacist _http _http
692758581494599681,692758581494599681,428333,2016-01-28 17:18:11+00:00,French police hunting woman who was with an armed man arrested near Disneyland Paris. _http
764368020391223296,764368020391223296,4855687055,2016-08-13 07:48:31+00:00,VIDEO : Clueless Hillary Clinton Calls for Americans to Respect and Empathize with Isis _http
767709416879644672,767709416879644672,807095,2016-08-22 13:06:02+00:00,"""I hate writing; I love having written."" Dorothy Parker was born on this day in 1893: _http"
757190314880884736,757190314880884736,510455186,2016-07-24 12:26:53+00:00,"Donald Trump: ""...laziness is a trait in blacks. It really is, I believe that. It’s not anything they can control.” _http"
553508098825261056,553508098825261056,14173315,2015-01-09 11:06:29+00:00,Police have surrounded this building where the suspected #CharlieHebdo attackers are holed-up _http _http
693281966846808064,693281966846808064,759251,2016-01-30 03:57:56+00:00,"A head-on collision with another planet may have created our moon, researchers say _http _http"
651044059222556674,651044059222556674,232520849,2015-10-05 14:39:34+00:00,"The best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348."
544358533819420672,544358533819420672,2097571,2014-12-15 05:09:22+00:00,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. _http #sydneyseige
553160652567498752,553160652567498752,28785486,2015-01-08 12:05:51+00:00,French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack: _http _http
714998347111669760,714998347111669760,216776631,2016-03-30 02:11:04+00:00,We must address the political marginalization and institutional racism affecting people of color. Read my plan: _http
681824512120324096,681824512120324096,22411875,2015-12-29 13:10:06+00:00,"When she heard about South Korean ""comfort women,"" @user photographed some survivors _http _http"
656662726014599168,656662726014599168,5988062,2015-10-21 02:46:08+00:00,"The father of Steve Jobs, the ground-breaking founder of Apple, was a refugee from Syria _http _http"
764931593303646208,764931593303646208,380285402,2016-08-14 21:07:58+00:00,"Fox News host claims Hillary Clinton had SEIZURE on camera, has 'secret' health issues _http _http"
652349108653551616,652349108653551616,14511951,2015-10-09 05:05:22+00:00,Surprising number of vegetarians secretly eat meat _http _http
656834590779289600,656834590779289600,205789121,2015-10-21 14:09:04+00:00,10 'Back to the Future' predictions that came true _http _http
766752508312166402,766752508312166402,428333,2016-08-19 21:43:38+00:00,Judge: Hillary Clinton must respond under oath to questions from conservative legal watchdog _http _http
730516765525082112,730516765525082112,14294848,2016-05-11 21:55:43+00:00,"A Canadian teen didn't find a lost Mayan city:

_http _http"
629503919098429440,629503919098429440,1547119022,2015-08-07 04:06:44+00:00,Chick-Fil-A to open on Sundays _http
664000310856310784,664000310856310784,13049362,2015-11-10 08:43:05+00:00,"Mysterious creature discovered in California, everyone naturally cries alien: _http _http"
742050150307246080,742050150307246080,16190478,2016-06-12 17:45:17+00:00,"Shooter in Orlando was: 

A. Muslim
B. Registered Democrat Voter
C. ISIS 
D. Homophobic 
E. Ready For Hillary 
 _http"
649881917534433280,649881917534433280,807095,2015-10-02 09:41:38+00:00,"Pope Francis’ Meeting Wasn’t an Endorsement of Kim Davis, Vatican Says _http"
653285570383335424,653285570383335424,2396804350,2015-10-11 19:06:32+00:00,5P!!! Hell No!!!!!! #5pbagcharge 😵😵 _http
672828403016429568,672828403016429568,109065990,2015-12-04 17:22:46+00:00,Obama Plans Executive Action On Gun Control; White House Admits It Will Not Prevent Mass Shootings _http
691995324752252930,691995324752252930,14075928,2016-01-26 14:45:16+00:00,"""The Dave I know is polite, modest, and content. Jumbotron Dave is crass and loud."" _http _http"
648310692794109952,648310692794109952,2425231,2015-09-28 01:38:08+00:00,"Steve Jobs was adopted. His biological father was Abdulfattah Jandali, a Syrian Muslim."
765735409984806912,765735409984806912,15359578,2016-08-17 02:22:03+00:00,"Trump: Dems ""failed and betrayed the AfricanAmerican community”
Trump: “Laziness is a trait in blacks, it really is"" _http"
714567472712589312,714567472712589312,491461409,2016-03-28 21:38:56+00:00,"How many more Trump supporters will defect? 
An Open Letter to Trump Voters from His Top Strategist-Turned-Defector _http"
693087220459270144,693069637030957057,5402612,2016-01-29 15:04:04+00:00,4 miners now rescued from mine in China's Shandong after 36 days underground - state media _http _http
642145732435292160,642145732435292160,759251,2015-09-11 01:20:47+00:00,Poll: @user's lead over @user shrinks as her edge over GOP vanishes _http _http
525060425184858112,525060425184858112,428333,2014-10-22 23:05:35+00:00,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: _http"
647169726158925824,647169726158925824,13850422,2015-09-24 22:04:21+00:00,"Poll: @user trails @user in New Hampshire, even without @user in the race _http _http"
716439952922312704,716439952922312704,3337804853,2016-04-03 01:39:30+00:00,We officially won Clark County (70% of the population of Nevada) and Washoe County +5/6 for @user -4 for Hillary #BernieTakesNevada
688446106943008768,688446106943008768,2883841,2016-01-16 19:41:57+00:00,"Oscars 2016 host Chris Rock calls event ""White BET Awards"" due to lack of diversity: _http _http"
693853310479155200,693853310479155200,14511951,2016-01-31 17:48:15+00:00,Meet our new fave celebrity couple: Leonardo DiCaprio and his vape pen _http _http
544314234541469696,544314234541469696,972651,2014-12-15 02:13:21+00:00,Uber intros surge pricing in downtown Sydney during hostage siege _http _http
647193820812177408,647193820812177408,15012486,2015-09-24 23:40:05+00:00,ALERT: Don't fall for this new Facebook scam _http _http
552805488631758849,552805488631758849,428333,2015-01-07 12:34:33+00:00,"At least 12 killed in today's attack on satirical magazine #CharlieHebdo in Paris, official says. _http"
693167683701968896,693167683701968896,30313925,2016-01-29 20:23:48+00:00,"Women in America still earn only $0.79 for every $1 men make.
It's time for #EqualPay → _http _http"
693086478667112448,693086478667112448,15754281,2016-01-29 15:01:08+00:00,"The people have spoken: There is now a petition for @user to narrate ""Planet Earth"" _http _http"
614608936491188225,614608936491188225,17446621,2015-06-27 01:39:23+00:00,White House Lit in Rainbow Colors After Gay Marriage Ruling _http _http
614593386188828672,614593386188828672,28785486,2015-06-27 00:37:36+00:00,White House lit in rainbow colors following US Supreme Court ruling that same-sex couples have right to marry. _http
693897857376632832,693897857376632832,14075928,2016-01-31 20:45:15+00:00,Clinton Ominously Tells Iowan Supporters To Mark Front Doors With Campaign Logo Before Sundown _http
544324444773433348,544324444773433348,972651,2014-12-15 02:53:55+00:00,"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" _http #SydneySiege"
692163879909064704,692163879909064704,2367911,2016-01-27 01:55:03+00:00,#TeenWolf starts in 5 minutes! RT if you're watching + tweeting + crying + screaming with @user &amp; me! _http
614599619310407680,614599619310407680,1367531,2015-06-27 01:02:22+00:00,White House is aglow in the colors of the rainbow celebrating the Supreme Court's same-sex marriage decision. _http
692623941131722752,692623941131722752,428333,2016-01-28 08:23:10+00:00,3-legged dog expected to survive after getting shot while scaring off armed robbers. _http _http
614624331717545984,614624331717545984,97474887,2015-06-27 02:40:34+00:00,Live from the White House...in rainbow colors. Hundreds of people...Hundreds _http
665364878287224834,665364878287224834,594886554,2015-11-14 03:05:23+00:00,"Ironic Timing – Today First load of 10,000 Syrian “Refugees” Has Arrived in New Orleans –… _http _http"
706665777332621314,706665777332621314,14437914,2016-03-07 02:20:25+00:00,"@user: In 2016, ""we will end institutional racism and reform a broken criminal justice system.” #DemDebate"
647464349611589632,647464349611589632,759251,2015-09-25 17:35:04+00:00,"Poll: @user trails @user in New Hampshire, even without @user in the race _http _http"
692665281362202624,692665281362202624,3646911,2016-01-28 11:07:26+00:00,"We've devoted 24 pages to #Batman v #Superman, interviewing @user, @user, Henry Cavill, @user... _http"
693641113693884416,693641113693884416,2557521,2016-01-31 03:45:03+00:00,"Ooh, baby! 

ICYMI: Dickie V loved this reverse dunk by freshman phenom Ben Simmons. _http"
674229534888185856,674229534888185856,16343974,2015-12-08 14:10:22+00:00,Who said it: Donald Trump or Adolf Hitler? _http _http
716461257025581056,716461257025581056,3337804853,2016-04-03 03:04:09+00:00,@user is pulling magic tricks out of a hat in Nevada. We just officially won! _http
667487418388488192,667487418388488192,14294848,2015-11-19 23:39:36+00:00,"The picture of a Syrian child ""surrendering"" to a camera is real.

_http _http"
675043569367982081,675043569367982081,14662354,2015-12-10 20:05:03+00:00,‘El Chapo’ threatens #ISIS: ‘My men will destroy you’ - _http _http
692368829368918017,692368829368918017,5402612,2016-01-27 15:29:27+00:00,"London jury acquits five out of six brokers who were on trial, accused of manipulating the Libor interest rate _http"
552811386259386370,552811386259386370,3108351,2015-01-07 12:57:59+00:00,At least 12 dead in the Paris shooting. Updated story and background info: _http #CharlieHebdo _http
767814876433571840,767814876433571840,1367531,2016-08-22 20:05:06+00:00,"Rudy Giuliani rips @user for dragging Colin Powell into email scandal: ""She lies every day."" _http"
668849913678209024,668849913678209024,14294848,2015-11-23 17:53:40+00:00,"That Superman poster is legit:

_http _http"
693893182338289664,693893182338289664,2367911,2016-01-31 20:26:41+00:00,I haven't stopped watching #Pillowtalk all weekend (and I'm not even sorry): _http _http
692940257134653441,692940257134653441,2557521,2016-01-29 05:20:06+00:00,ICYMI: A dog accidentally stumbled into the middle of a local half marathon ... and earned 7th place. _http
766822417712963584,766822417712963584,2883841,2016-08-20 02:21:25+00:00,"It's been 5 years since ""What Makes You Beautiful"" lit up our world like nobody else: _http _http"
767092161716350980,767092161716350980,428333,2016-08-20 20:13:17+00:00,"OLYMPICS: US women win basketball gold for 6th consecutive Olympics, routing Spain in final. _http _http"
665379967757324288,665379967757324288,43508994,2015-11-14 04:05:21+00:00,"Today First load of Obama's 10,000 Syrian “Refugees” Has Arrived in New Orleans – All Single Males 18-30 Years Old _http"
655080266784968705,655080266784968705,759251,2015-10-16 17:58:01+00:00,Poll: @user pulls even with @user in New Hampshire after debate _http _http
666810213274689537,666810213274689537,7702542,2015-11-18 02:48:38+00:00,But Democrats say that Syrian refugees are 3 year-old orphans. So why are they worried about them buying guns?
693128224960856064,693128224960856064,759251,2016-01-29 17:47:01+00:00,Iranian surveillance drone flies over U.S. aircraft carrier in Persian Gulf _http _http
682895395077373952,682895395077373952,15736190,2016-01-01 12:05:24+00:00,A clever marketing campaign by Norwegian Airlines. / via _http _http
692516224245235712,692516224245235712,30313925,2016-01-28 01:15:08+00:00,@user reflects on the importance of taking his daughters to visit the @user. #HolocaustRemembranceDay _http
693761289601060864,693761289601060864,5402612,2016-01-31 11:42:35+00:00,"At least 30 people killed in double blast near Shia shrine of Sayyida Zeinab, south of Damascus - Syrian state media _http"
693827886021767169,693827886021767169,30313925,2016-01-31 16:07:13+00:00,"""Our high school graduation rate is at an all-time high."" —@POTUS _http _http"
689938201193115648,689938201193115648,30313925,2016-01-20 22:31:00+00:00,"@user on declaring a federal emergency in #Flint, Michigan to supplement state and local response efforts.  _http"
693076140278153217,693076140278153217,2557521,2016-01-29 14:20:03+00:00,"Michael Phelps' gold medals and Speedo crashed ASU's ""Curtain of Distraction"" last night.

You read that right. _http"
645356735545364480,645356735545364480,3098760325,2015-09-19 22:00:10+00:00,"DNA Confirms Hakeem from ‘Empire’ is Jay-Z's Biological Son
[Read Details👇👇👇👇👇🏾👇🏿
_http _http"
655815788675399680,655815788675399680,2677214379,2015-10-18 18:40:43+00:00,When refusing to pay the 5p bag charge backfires... _http
655812191233417216,655812191233417216,186569856,2015-10-18 18:26:25+00:00,When refusing to pay the 5p bag charge backfires _http 😂🙈
676367888543031296,676367888543031296,14940354,2015-12-14 11:47:25+00:00,"North Carolina town rejects solar panels for sucking ""up all the energy from the sun.” _http _http"
634404792241143809,634404792241143809,14075928,2015-08-20 16:41:03+00:00,New SeaWorld Show Just Elephant Drowning In Large Tank Of Water With No Explanation _http _http
634943791934406657,634943791934406657,255546135,2015-08-22 04:22:51+00:00,Marilyn Monroe and James Dean smoking in New York City _http
580348081100734464,580348081100734464,5402612,2015-03-24 12:38:59+00:00,"#Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps _http"
619242759359037440,619242759359037440,466645191,2015-07-09 20:32:33+00:00,"Obama 2008:""I support traditional marriage, Christians vote for me""

Obama 2015:""The White House is a rainbow. Bring me my unicorn""

Merica."
618804516578680832,618804516578680832,759251,2015-07-08 15:31:08+00:00,Family: @user's last act as governor stole justice from dead son. _http _http
686666933949837312,686666933949837312,788524,2016-01-11 21:52:09+00:00,"The Guardian front page, Tuesday 12 January 2016: David Bowie 1947-2016 _http"
714555825122107392,714555825122107392,32639940,2016-03-28 20:52:39+00:00,An Open Letter to Trump Voters from His Top Strategist-Turned-Defector _http  @user @user @user
651402689352351744,651402689352351744,30973,2015-10-06 14:24:38+00:00,"Help the Red Cross provide food, water &amp; cots for refugees across Europe. _http 

#AidRefugees _http"
692826642583019521,692826642583019521,8936082,2016-01-28 21:48:38+00:00,Email: Michigan officials gave bottled water to state employees a year before Flint residents got it _http
553588178687655936,553588178687655936,14511951,2015-01-09 16:24:41+00:00,Reports: #CharlieHebdo suspects killed _http
689860942671130624,689860942671130624,30313925,2016-01-20 17:24:00+00:00,"7 years ago, @user bet big on rescuing the American auto industry. Here's how it paid off: _http _http"
525028734991343617,525028734991343617,19636948,2014-10-22 20:59:39+00:00,CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting
650952376954650629,650952376954650629,18668407,2015-10-05 08:35:15+00:00,Pathetic little twat can’t wait to argue over 5p bag charge _http _http
716448280201269248,716448280201269248,4541374877,2016-04-03 02:12:35+00:00,Bernie Sanders has won the Nevada caucus #NVCaucus _http
692890520960397312,692890520960397312,2557521,2016-01-29 02:02:28+00:00,"The Terps do it again!

No. 8 Maryland knocks off No. 3 Iowa 74-68, has beaten 5 of its last 7 top-5 opponents. _http"
668872645589471232,668872645589471232,2425231,2015-11-23 19:24:00+00:00,"Steve Jobs was adopted. His biological father was Abdulfattah Jandali, a Syrian Muslim."
767459987476054016,767459987476054016,2557521,2016-08-21 20:34:54+00:00,"It’s a three-peat!

Team USA routs Serbia 96-66 to win its third-straight and 15th basketball gold medal. _http"
641088973717110784,641088973717110784,225238649,2015-09-08 03:21:36+00:00,#ImAChristianBut I wish Chick-Fil-A was open on Sundays.
651825062174195712,651825062174195712,216299334,2015-10-07 18:22:59+00:00,"Ben Carson is the most brainless brain surgeon in America. My new column: 
_http"
553590459688570880,553590459688570880,868112707,2015-01-09 16:33:45+00:00,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson #AFP _http
692911086920667136,692911086920667136,2557521,2016-01-29 03:24:11+00:00,"In ASU's Curtain of Distraction, Michael Phelps brought out his gold medals and Speedo to do the trick.

It worked. _http"
616421546702336000,616421546702336000,972651,2015-07-02 01:42:03+00:00,"Woah, nature. _http _http"
672102358516670465,672102358516670465,13215132,2015-12-02 17:17:43+00:00,"Holy Christ, #SamuraiJack is returning to television! _http _http"
691608761128067072,691608761128067072,14934818,2016-01-25 13:09:12+00:00,29 times @user's Instagram inspired us to live a healthier life:  _http _http
681147789653356544,681147789653356544,16331010,2015-12-27 16:21:02+00:00,Katy Perry -- Makes Holiday Wish Come True for Burn Victim _http
686657138270277634,686657138270277634,22411875,2016-01-11 21:13:13+00:00,Photos of the Day _http _http
656595123590012928,656595123590012928,205789121,2015-10-20 22:17:31+00:00,10 'Back to the Future' predictions that actually came true _http _http
669201837187334144,669201837187334144,2425231,2015-11-24 17:12:05+00:00,"Steve Jobs was adopted. His biological father was Abdulfattah Jandali, a Syrian Muslim."
767710042816602112,767710042816602112,1367531,2016-08-22 13:08:32+00:00,POWELL: DON'T 'PIN' THIS ON ME: Ex-secretary of state rejects Clinton claim he 'told her to use' email server _http
663904307113275392,663904307113275392,2097571,2015-11-10 02:21:36+00:00,"Donald Trump defends Christmas, says ""maybe we should boycott Starbucks"" over new red cups: _http _http"
689915847939219456,689915847939219456,30313925,2016-01-20 21:02:10+00:00,"“Seven years ago, auto sales hit a 27 year-low. Last year, they hit an all-time high.” —@POTUS #MadeInAmerica _http"
524952883343925249,524952883343925249,5402612,2014-10-22 15:58:15+00:00,Watch video showing gunfire inside Canada's parliament in Ottawa _http _http
724703995147751424,724703995147751424,15754281,2016-04-25 20:57:51+00:00,"American Family Association gets 500,000 to sign petition boycotting Target over its transgender bathroom policy _http"
693586539562037248,693586539562037248,2557521,2016-01-31 00:08:11+00:00,"What a rally for No. 1.

Oklahoma came back from 14 down and won 77-75 at LSU on this late jumper: _http"
692833140428017664,692833140428017664,2557521,2016-01-28 22:14:27+00:00,"""Let's not make the next two weeks about a 'black QB.' Let's just talk about the greatness of this guy."" -C. Barkley
_http"
690106189951139840,690106189951139840,5402612,2016-01-21 09:38:31+00:00,"President Putin ""probably"" approved ex-Russian spy Alexander Litvinenko's assassination in 2006, inquiry finds  _http"
676586804242309121,676586804242309121,17469289,2015-12-15 02:17:19+00:00,"ISIS has been killing babies afflicted with Down syndrome and other disabilities, activists claim _http"
755447443009916929,755447443009916929,10774652,2016-07-19 17:01:20+00:00,Police shut down restaurant after officer cuts mouth on shards of glass found in sandwich _http _http
552792544132997121,552792544132997121,16973333,2015-01-07 11:43:07+00:00,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for _http _http
692702295281262593,692702295281262593,5402612,2016-01-28 13:34:31+00:00,The @user predicts 3 to 4 million cases of #ZikaVirus that is spreading through Americas _http
693528374996652032,693528374996652032,1367531,2016-01-30 20:17:04+00:00,"@user: ""What good does it do a man to gain the whole world &amp; to lose his soul?""
_http"
693071538896162816,693071538896162816,14075928,2016-01-29 14:01:46+00:00,Orphanage Saved By Bikini Car Wash _http _http
692797856386777089,692797856386777089,2557521,2016-01-28 19:54:15+00:00,An adorable young fan asked Riley Curry to be his Valentine ... and Steph responded: _http _http
727172374999666688,727172374999666688,196168350,2016-05-02 16:26:19+00:00,"We should pick a company a month.  1.1 Million Families Join AFA’s Target Boycott, Stock Takes $2.5 Billion Hit - _http"
656361703664451585,656361703664451585,243628984,2015-10-20 06:49:59+00:00,Well done Scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. _http
725983128444129280,725983128444129280,26900055,2016-04-29 09:40:40+00:00,"Starve The Beasts 
Destroying Our #CivilSociety 

#Target Stock 

➡️ Sinks $1.5 Billion 

_http _http"
544269749405097984,544269749405097984,15250661,2014-12-14 23:16:34+00:00,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place _http _http
649889459836710912,649889459836710912,807095,2015-10-02 10:11:36+00:00,"Breaking News: Pope Francis’ encounter with Kim Davis wasn’t an endorsement of her views, the Vatican says.
_http"
764497123530375169,764497123530375169,5402612,2016-08-13 16:21:32+00:00,"Man armed with knife on Swiss train starts fire - seven people hospitalised with knife wounds and burns, police say _http"
673686233936072704,673686233936072704,7702542,2015-12-07 02:11:29+00:00,72 DHS employees on the terror watch list: _http h/t @user
707405809181917184,707405809181917184,1917731,2016-03-09 03:21:02+00:00,"Bachmann: Obama ""classless"" for missing Nancy Reagan’s funeral _http _http"
544380742076088320,544380742076088320,22724717,2014-12-15 06:37:37+00:00,"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @user _http"
691678576018657281,691678576018657281,16374678,2016-01-25 17:46:37+00:00,Adorable but frightened sloth rescued from side of highway in Ecuador _http _http
637868242560638980,637868242560638980,3369234799,2015-08-30 06:03:34+00:00,Woman stabs boyfriend for not liking Instagram selfie fast enough _http _http
690969315470868480,690969315470868480,6017542,2016-01-23 18:48:17+00:00,'Plane wreckage' found in Thailand prompts speculation it might belong to Malaysian Airlines Flight MH370 - Reuters _http
640967537178472448,640967537178472448,17525171,2015-09-07 19:19:04+00:00,"Judy Carne, ""Laugh-In’s"" ""sock it to me"" girl, dies at 76 _http _http"
661299012386095105,661299012386095105,972651,2015-11-02 21:49:05+00:00,'Hoods Off': Anonymous announces operation to name KKK members _http #OpKKK
693818562981421056,693818562981421056,2557521,2016-01-31 15:30:10+00:00,ICYMI: Somehow LeBron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. _http
778681502825451520,778681502825451520,115754870,2016-09-21 19:45:12+00:00,"Black men have legitimate reason to run from police – #Massachusetts supreme court
_http _http"
692929779696275456,692929779696275456,428333,2016-01-29 04:38:28+00:00,Ohio lawmakers want to know why state’s EPA didn’t tell public about lead leaking into water supply of Sebring.  _http
614790312955904000,614790312955904000,14293310,2015-06-27 13:40:07+00:00,See the White House light up as a rainbow to celebrate gay marriage _http _http
652982112870662144,652982112870662144,14511951,2015-10-10 23:00:42+00:00,Surprising number of vegetarians secretly eat meat _http _http
726086935903494144,726086935903494144,462104542,2016-04-29 16:33:10+00:00,"Target Boycott Crosses 1 Million Signers, Stock Sinks by $1.5 Billion - Breitbart _http"
613114185505996802,613114185505996802,51241574,2015-06-22 22:39:47+00:00,"GOP candidates, lawmakers return donations made by leader of racist group cited in Dylann Roof's manifesto: _http"
661870323034431489,661870323034431489,20250241,2015-11-04 11:39:16+00:00,Holy shit. Rupert Murdoch just killed National Geographic. _http
614595181845839873,614595181845839873,18939358,2015-06-27 00:44:44+00:00,The White House is lit up rainbow. _http
688366079396163584,688366079396163584,5402612,2016-01-16 14:23:57+00:00,Iran announces that Washington Post reporter Jason Rezaian and three Iranian Americans have been freed from prison _http
728013148788154368,728013148788154368,9648652,2016-05-05 00:07:15+00:00,Report: Caitlyn Jenner will pose nude for Sports Illustrated _http _http
552791578893619200,552791578893619200,87818409,2015-01-07 11:39:17+00:00,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates _http
692157602554343424,692157602554343424,2367911,2016-01-27 01:30:06+00:00,Waiting for the new episode of #TeenWolf like... _http
692393375891361794,692393375891361794,30313925,2016-01-27 17:06:59+00:00,Check out new steps we're taking to expand access to meals for the kids who need it most: _http _http
727179214546456577,727179214546456577,457984599,2016-05-02 16:53:29+00:00,Target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers _http
663925546812837888,663925546812837888,14810327,2015-11-10 03:46:00+00:00,"Solo cups have been red for decades. If Starbucks was taking a shot at Christmas, Solo shot first."
741995157969592321,741995157969592321,3092625141,2016-06-12 14:06:45+00:00,"Orlando shooter, Muslim, Omar Mateen was a registered Democrat. _http"
681199637387149313,681199637387149313,7309052,2015-12-27 19:47:04+00:00,Sacha Baron Cohen and his wife donate $1 million to Syrian refugees _http _http
655986243042459648,655986243042459648,2425231,2015-10-19 05:58:02+00:00,"Steve Jobs was adopted. His biological father was Abdulfattah Jandali, a Syrian Muslim."
552802654641225728,552802654641225728,2461887810,2015-01-07 12:23:18+00:00,Charlie Hebdo shooting latest: 12 dead and gunmen still at large _http _http
764906140257837056,764906140257837056,30313925,2016-08-14 19:26:49+00:00,"""My dad is in the Air Force and that inspired me to have my back up job be president"" —Lily: _http _http"
613016993692798977,613016993692798977,1291770157,2015-06-22 16:13:35+00:00,Police Chief Says Dylann Roof Was Taken to Burger King Shortly After Arrest _http
673615263040798726,673615263040798726,462104542,2015-12-06 21:29:28+00:00,72 DHS Employees on Terrorist Watch List _http
614599815280857088,614599815280857088,42958829,2015-06-27 01:03:09+00:00,LOOK: @user lights up in rainbow colors to celebrate #SCOTUS same-sex marriage ruling _http
726043971911213057,726043971911213057,457984599,2016-04-29 13:42:26+00:00,"Target Boycott Crosses 1 Million Signers, Stock Sinks by $1.5 Billion _http"
672906198434209792,672906198434209792,28785486,2015-12-04 22:31:54+00:00,Farook family attorney says brothers in the family never saw Tashfeen Malik's face because she always wore a burka. _http
